date,slot,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX3_prediction,EPRX1_actual,EPRX3_actual,imbalance
2023/4/3,44,14.24,14.24,10,0,10,0,10.82
2023/4/3,45,14.6,14.6,10,0,10,0,10.13
2023/4/3,46,14.23,14.23,10,0,10,0,10
2023/4/3,47,14.22,14.22,10,0,10,0,9.62
2023/4/3,48,14.22,14.22,10,0,10,0,9.22
2023/4/4,1,14.22,14.22,10,0,10,0,10.13
2023/4/4,2,14,14,10,0,10,0,9.62
2023/4/4,3,13.93,13.93,10,0,10,0,9.4
2023/4/4,4,11.18,11.18,10,0,10,0,9.62
2023/4/4,5,11.39,11.39,10,0,10,0,7
2023/4/4,6,11.47,11.47,10,0,10,0,7
2023/4/4,7,11.32,11.32,10,0,10,0,7
2023/4/4,8,11.1,11.1,10,0,10,0,6
2023/4/4,9,11.74,11.74,10,0,10,0,6
2023/4/4,10,14.22,14.22,10,0,10,0,6
2023/4/4,11,14.48,14.48,10,0,10,0,6
2023/4/4,12,14.58,14.58,10,0,10,0,6
2023/4/4,13,14.24,14.24,10,1.2,10,1.2,10.17
2023/4/4,14,10.72,10.72,10,1.2,10,1.2,10.43
2023/4/4,15,10.16,10.16,10,1.2,10,1.2,10.48
2023/4/4,16,9.98,9.98,10,1.2,10,1.2,10.5
2023/4/4,17,4.65,4.65,10,1.2,10,1.2,14.03
2023/4/4,18,4.65,4.65,10,1.2,10,1.2,14.06
2023/4/4,19,3,3,10,1.2,10,1.2,14.21
2023/4/4,20,1.01,1.01,10,1.2,10,1.2,11.44
2023/4/4,21,1,1,10,1.2,10,1.2,10.64
2023/4/4,22,0.01,0.01,10,1.2,10,1.2,10.48
2023/4/4,23,0.01,0.01,10,1.2,10,1.2,10.13
2023/4/4,24,0.01,0.01,10,1.2,10,1.2,10.05
2023/4/4,25,0.01,0.01,10,1.2,10,1.2,10
2023/4/4,26,0.01,0.01,10,1.2,10,1.2,10.04
2023/4/4,27,0.01,0.01,10,1.2,10,1.2,13.54
2023/4/4,28,0.02,0.02,10,1.2,10,1.2,14.22
2023/4/4,29,1,1,10,1.2,10,1.2,14.24
2023/4/4,30,5,5,10,1.2,10,1.2,13.91
2023/4/4,31,6,6,10,1.2,10,1.2,10.8
2023/4/4,32,9.98,9.98,10,1.2,10,1.2,11.26
2023/4/4,33,8.82,8.82,10,1.2,10,1.2,10.79
2023/4/4,34,10.35,10.35,10,1.2,10,1.2,10.64
2023/4/4,35,12.76,12.76,10,1.2,10,1.2,10.82
2023/4/4,36,12.76,12.76,10,1.2,10,1.2,11.19
2023/4/4,37,12.76,12.76,10,0,10,0,11.16
2023/4/4,38,12.76,12.76,10,0,10,0,11.18
2023/4/4,39,12.76,12.76,10,0,10,0,11.16
2023/4/4,40,12.76,12.76,10,0,10,0,10.84
2023/4/4,41,12.76,12.76,10,0,10,0,10.49
2023/4/4,42,12.76,12.76,10,0,10,0,10.79
2023/4/4,43,13,13,10,0,10,0,13.01
2023/4/4,44,13.02,13.02,10,0,10,0,12.17
2023/4/4,45,14.23,14.23,10,0,10,0,10.31
2023/4/4,46,13.65,13.65,10,0,10,0,10.17
2023/4/4,47,13.92,13.92,10,0,10,0,10.13
2023/4/4,48,11.27,11.27,10,0,10,0,8.92
2023/4/5,1,10.96,10.96,10,0.04,10,0.04,5.84
2023/4/5,2,10.72,10.72,10,0.04,10,0.04,8.5
2023/4/5,3,10.75,10.75,10,0.04,10,0.04,9.4
2023/4/5,4,10.66,10.66,10,0.04,10,0.04,9.4
2023/4/5,5,10.73,10.73,10,0.04,10,0.04,10.45
2023/4/5,6,10.85,10.85,10,0.04,10,0.04,10.45
2023/4/5,7,10.68,10.68,10,0.04,10,0.04,10.84
2023/4/5,8,10.99,10.99,10,0.04,10,0.04,11.81
2023/4/5,9,11.66,11.66,10,0.04,10,0.04,10.83
2023/4/5,10,10.93,10.93,10,0.04,10,0.04,10.2
2023/4/5,11,14,14,10,0.04,10,0.04,10.13
2023/4/5,12,14.19,14.19,10,0.04,10,0.04,10.14
2023/4/5,13,14.11,14.11,10,1.2,10,1.2,9.4
2023/4/5,14,11.19,11.19,10,1.2,10,1.2,9.4
2023/4/5,15,11.05,11.05,10,1.2,10,1.2,10.2
2023/4/5,16,11.15,11.15,10,1.2,10,1.2,9.4
2023/4/5,17,14.03,14.03,10,1.2,10,1.2,9.4
2023/4/5,18,14.06,14.06,10,1.2,10,1.2,9.4
2023/4/5,19,14.21,14.21,10,1.2,10,1.2,9.92
2023/4/5,20,11.44,11.44,10,1.2,10,1.2,10.17
2023/4/5,21,10.56,10.56,10,1.2,10,1.2,9.62
2023/4/5,22,10.04,10.04,10,1.2,10,1.2,9.4
2023/4/5,23,10.04,10.04,10,1.2,10,1.2,9.4
2023/4/5,24,10.05,10.05,10,1.2,10,1.2,9.4
2023/4/5,25,10,10,10,164.24,10,164.24,8.98
2023/4/5,26,10.04,10.04,10,164.24,10,164.24,8.96
2023/4/5,27,13.54,13.54,10,164.24,10,164.24,9.4
2023/4/5,28,14.22,14.22,10,164.24,10,164.24,9.4
2023/4/5,29,14.24,14.24,10,164.24,10,164.24,5.84
2023/4/5,30,13.91,13.91,10,164.24,10,164.24,9.39
2023/4/5,31,10.8,10.8,10,164.87,10,164.87,9.39
2023/4/5,32,11.26,11.26,10,164.87,10,164.87,9.4
2023/4/5,33,13.99,13.99,10,164.87,10,164.87,9.4
2023/4/5,34,14.32,14.32,10,164.87,10,164.87,9.4
2023/4/5,35,14.22,14.22,10,164.87,10,164.87,10
2023/4/5,36,14.87,14.87,10,164.87,10,164.87,10.49
2023/4/5,37,15,15,10,0,10,0,10.44
2023/4/5,38,15,15,10,0,10,0,10.84
2023/4/5,39,14.99,14.99,10,0,10,0,10.49
2023/4/5,40,14.86,14.86,10,0,10,0,10.37
2023/4/5,41,14.66,14.66,10,0,10,0,10
2023/4/5,42,14.29,14.29,10,0,10,0,9.94
2023/4/5,43,14.2,14.2,10,0,10,0,10.31
2023/4/5,44,13.69,13.69,10,0,10,0,10.31
2023/4/5,45,14.2,14.2,10,0,10,0,9.4
2023/4/5,46,13.93,13.93,10,0,10,0,9.4
2023/4/5,47,12.57,12.57,10,0,10,0,9.4
2023/4/5,48,10.7,10.7,10,0,10,0,9.39
2023/4/6,1,11.02,11.02,10,0.04,10,0.04,8
2023/4/6,2,10.96,10.96,10,0.04,10,0.04,8.5
2023/4/6,3,11.03,11.03,10,0.04,10,0.04,10.05
2023/4/6,4,11.66,11.66,10,0.04,10,0.04,10.2
2023/4/6,5,11.32,11.32,10,0.04,10,0.04,10.13
2023/4/6,6,11.96,11.96,10,0.04,10,0.04,13
2023/4/6,7,12.26,12.26,10,0,10,0,12.63
2023/4/6,8,11.81,11.81,10,0,10,0,13.44
2023/4/6,9,13.9,13.9,10,0,10,0,13.19
2023/4/6,10,11.15,11.15,10,0,10,0,12.69
2023/4/6,11,14.07,14.07,10,0,10,0,12
2023/4/6,12,13.9,13.9,10,0,10,0,11.26
2023/4/6,13,14.07,14.07,10,1.2,10,1.2,12.13
2023/4/6,14,13.75,13.75,10,1.2,10,1.2,13
2023/4/6,15,14.12,14.12,10,1.2,10,1.2,11.45
2023/4/6,16,14.21,14.21,10,1.2,10,1.2,13
2023/4/6,17,14.11,14.11,10,1.2,10,1.2,11.96
2023/4/6,18,14.22,14.22,10,1.2,10,1.2,11.34
2023/4/6,19,14.51,14.51,10,1.2,10,1.2,14.79
2023/4/6,20,14.36,14.36,10,1.2,10,1.2,14.72
2023/4/6,21,14.66,14.66,10,1.2,10,1.2,11.09
2023/4/6,22,14.79,14.79,10,1.2,10,1.2,10.64
2023/4/6,23,14.48,14.48,10,1.2,10,1.2,10.48
2023/4/6,24,11.17,11.17,10,1.2,10,1.2,10.04
2023/4/6,25,10.18,10.18,10,1.2,10,1.2,0.5
2023/4/6,26,10.05,10.05,10,1.2,10,1.2,0.01
2023/4/6,27,13.99,13.99,10,1.2,10,1.2,0.01
2023/4/6,28,13.99,13.99,10,1.2,10,1.2,0.01
2023/4/6,29,10.54,10.54,10,1.2,10,1.2,0.01
2023/4/6,30,10.56,10.56,10,1.2,10,1.2,0.01
2023/4/6,31,10.67,10.67,10,1.2,10,1.2,0.01
2023/4/6,32,11.45,11.45,10,1.2,10,1.2,0.01
2023/4/6,33,14.11,14.11,10,1.2,10,1.2,0.02
2023/4/6,34,14.89,14.89,10,1.2,10,1.2,5.01
2023/4/6,35,14.93,14.93,10,1.2,10,1.2,9.5
2023/4/6,36,14.8,14.8,10,1.2,10,1.2,13.95
2023/4/6,37,14.77,14.77,10,0,10,0,14.72
2023/4/6,38,14.73,14.73,10,0,10,0,14.79
2023/4/6,39,14.96,14.96,10,0,10,0,15
2023/4/6,40,14.67,14.67,10,0,10,0,14.23
2023/4/6,41,14.8,14.8,10,0,10,0,13.95
2023/4/6,42,14.32,14.32,10,0,10,0,13.02
2023/4/6,43,14.22,14.22,10,0.6,10,0.6,13.22
2023/4/6,44,14.2,14.2,10,0.6,10,0.6,11.25
2023/4/6,45,14.24,14.24,10,0.6,10,0.6,13.26
2023/4/6,46,12.6,12.6,10,0.6,10,0.6,13.45
2023/4/6,47,11.03,11.03,10,0.6,10,0.6,13.43
2023/4/6,48,10.6,10.6,10,0.6,10,0.6,10.19
2023/4/7,1,11.56,11.56,10,0,10,0,10.2
2023/4/7,2,10.78,10.78,10,0,10,0,10.2
2023/4/7,3,11,11,10,0,10,0,10.07
2023/4/7,4,11.1,11.1,10,0,10,0,10.2
2023/4/7,5,11.15,11.15,10,0,10,0,10.81
2023/4/7,6,13,13,10,0,10,0,11.35
2023/4/7,7,12.63,12.63,10,0,10,0,13
2023/4/7,8,13.44,13.44,10,0,10,0,13.4
2023/4/7,9,13.19,13.19,10,0,10,0,13.99
2023/4/7,10,12.69,12.69,10,0,10,0,13.99
2023/4/7,11,12,12,10,0,10,0,13
2023/4/7,12,11.26,11.26,10,0,10,0,8
2023/4/7,13,12.13,12.13,10,1.2,10,1.2,7
2023/4/7,14,13,13,10,1.2,10,1.2,3
2023/4/7,15,11.45,11.45,10,1.2,10,1.2,0.01
2023/4/7,16,13.12,13.12,10,1.2,10,1.2,0.01
2023/4/7,17,11.96,11.96,10,1.2,10,1.2,0.01
2023/4/7,18,14.04,14.04,10,1.2,10,1.2,0.01
2023/4/7,19,14.79,14.79,10,1.2,10,1.2,0.01
2023/4/7,20,14.72,14.72,10,1.2,10,1.2,0.01
2023/4/7,21,14.7,14.7,10,1.2,10,1.2,0.01
2023/4/7,22,14.82,14.82,10,1.2,10,1.2,0.01
2023/4/7,23,14.72,14.72,10,1.2,10,1.2,0.01
2023/4/7,24,14.75,14.75,10,1.2,10,1.2,0.01
2023/4/7,25,14.24,14.24,10,1.2,10,1.2,0.01
2023/4/7,26,14.24,14.24,10,1.2,10,1.2,0.01
2023/4/7,27,14.75,14.75,10,1.2,10,1.2,0.01
2023/4/7,28,14.8,14.8,10,1.2,10,1.2,0.01
2023/4/7,29,15.13,15.13,10,1.2,10,1.2,0.01
2023/4/7,30,15.13,15.13,10,1.2,10,1.2,0.01
2023/4/7,31,15.06,15.06,10,1.2,10,1.2,0.01
2023/4/7,32,15.09,15.09,10,1.2,10,1.2,0.01
2023/4/7,33,14.86,14.86,10,1.2,10,1.2,0.01
2023/4/7,34,14.96,14.96,10,1.2,10,1.2,0.01
2023/4/7,35,14.22,14.22,10,1.2,10,1.2,7
2023/4/7,36,14.22,14.22,10,1.2,10,1.2,14.01
2023/4/7,37,14.72,14.72,10,0,10,0,16
2023/4/7,38,14.79,14.79,10,0,10,0,17.05
2023/4/7,39,14.72,14.72,10,0,10,0,16
2023/4/7,40,14.23,14.23,10,0,10,0,16.04
2023/4/7,41,13.95,13.95,10,0,10,0,16.71
2023/4/7,42,13.02,13.02,10,0,10,0,16.48
2023/4/7,43,13.22,13.22,10,0,10,0,14.01
2023/4/7,44,11.25,11.25,10,0,10,0,14
2023/4/7,45,13.26,13.26,10,0,10,0,13.81
2023/4/7,46,13.45,13.45,10,0,10,0,12.42
2023/4/7,47,13.43,13.43,10,0,10,0,11.47
2023/4/7,48,10.98,10.98,10,0,10,0,10.71
2023/4/8,1,11.09,11.09,10,0,10,0,11.33
2023/4/8,2,11.12,11.12,10,0,10,0,11.21
2023/4/8,3,10.48,10.48,10,0,10,0,11.07
2023/4/8,4,10.45,10.45,10,0,10,0,10.55
2023/4/8,5,10.81,10.81,10,0,10,0,10.75
2023/4/8,6,11.35,11.35,10,0,10,0,10.96
2023/4/8,7,13,13,10,0,10,0,13.7
2023/4/8,8,13.4,13.4,10,0,10,0,15
2023/4/8,9,13.99,13.99,10,0,10,0,15
2023/4/8,10,13.99,13.99,10,0,10,0,16.26
2023/4/8,11,13.8,13.8,10,0,10,0,13.99
2023/4/8,12,13.25,13.25,10,0,10,0,13.7
2023/4/8,13,11.59,11.59,10,1.2,10,1.2,10
2023/4/8,14,8.7,8.7,10,1.2,10,1.2,1
2023/4/8,15,1.99,1.99,10,1.2,10,1.2,0.01
2023/4/8,16,1,1,10,1.2,10,1.2,0.01
2023/4/8,17,1.97,1.97,10,1.2,10,1.2,0.01
2023/4/8,18,1.01,1.01,10,1.2,10,1.2,0.01
2023/4/8,19,1.8,1.8,10,151.8,10,151.8,0.01
2023/4/8,20,1.01,1.01,10,151.8,10,151.8,0.01
2023/4/8,21,1,1,10,151.8,10,151.8,0.01
2023/4/8,22,0.02,0.02,10,151.8,10,151.8,0.01
2023/4/8,23,0.02,0.02,10,151.8,10,151.8,0.01
2023/4/8,24,0.02,0.02,10,151.8,10,151.8,0.01
2023/4/8,25,0.02,0.02,10,1.2,10,1.2,0.01
2023/4/8,26,0.02,0.02,10,1.2,10,1.2,0.01
2023/4/8,27,0.97,0.97,10,1.2,10,1.2,0.01
2023/4/8,28,1.01,1.01,10,1.2,10,1.2,0.01
2023/4/8,29,4.65,4.65,10,1.2,10,1.2,0.01
2023/4/8,30,5,5,10,1.2,10,1.2,0.01
2023/4/8,31,3,3,10,1.2,10,1.2,0.01
2023/4/8,32,6,6,10,1.2,10,1.2,0.01
2023/4/8,33,1.99,1.99,10,1.2,10,1.2,0.01
2023/4/8,34,1.99,1.99,10,1.2,10,1.2,0.01
2023/4/8,35,10.34,10.34,10,1.2,10,1.2,0.51
2023/4/8,36,14.01,14.01,10,1.2,10,1.2,11
2023/4/8,37,14.01,14.01,10,0,10,0,14.52
2023/4/8,38,14.25,14.25,10,0,10,0,15.97
2023/4/8,39,14.25,14.25,10,0,10,0,15
2023/4/8,40,14.07,14.07,10,0,10,0,15
2023/4/8,41,14.01,14.01,10,0,10,0,14.25
2023/4/8,42,13.99,13.99,10,0,10,0,14.01
2023/4/8,43,14.01,14.01,10,0,10,0,14.25
2023/4/8,44,14,14,10,0,10,0,13.93
2023/4/8,45,13.81,13.81,10,0,10,0,12.64
2023/4/8,46,12.42,12.42,10,0,10,0,11.35
2023/4/8,47,11.47,11.47,10,0,10,0,10.86
2023/4/8,48,10.71,10.71,10,0,10,0,9.39
2023/4/9,1,11.33,11.33,10,0,10,0,9.93
2023/4/9,2,11.21,11.21,10,0,10,0,9.86
2023/4/9,3,11.07,11.07,10,0,10,0,9.39
2023/4/9,4,10.55,10.55,10,0,10,0,9.4
2023/4/9,5,10.75,10.75,10,0,10,0,7
2023/4/9,6,10.96,10.96,10,0,10,0,8.5
2023/4/9,7,13.1,13.1,10,0,10,0,9.4
2023/4/9,8,13,13,10,0,10,0,10
2023/4/9,9,13.9,13.9,10,0,10,0,10.2
2023/4/9,10,13.99,13.99,10,0,10,0,10.34
2023/4/9,11,13.99,13.99,10,0,10,0,10.52
2023/4/9,12,13.11,13.11,10,0,10,0,11.06
2023/4/9,13,10,10,10,0.04,10,0.04,12
2023/4/9,14,1,1,10,0.04,10,0.04,9.39
2023/4/9,15,0.01,0.01,10,0.04,10,0.04,2.01
2023/4/9,16,0.01,0.01,10,0.04,10,0.04,0.01
2023/4/9,17,0.01,0.01,10,0.04,10,0.04,0.01
2023/4/9,18,0.01,0.01,10,0.04,10,0.04,0.01
2023/4/9,19,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,20,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,21,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,22,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,23,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,24,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,25,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,26,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,27,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,28,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,29,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,30,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,31,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,32,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,33,0.01,0.01,10,1.2,10,1.2,0.01
2023/4/9,34,1.01,1.01,10,1.2,10,1.2,0.02
2023/4/9,35,5,5,10,1.2,10,1.2,3
2023/4/9,36,12.42,12.42,10,1.2,10,1.2,14.42
2023/4/9,37,14.52,14.52,10,0,10,0,14.5
2023/4/9,38,15.97,15.97,10,0,10,0,14.58
2023/4/9,39,15,15,10,0,10,0,14.5
2023/4/9,40,15,15,10,0,10,0,13.98
2023/4/9,41,14.25,14.25,10,0,10,0,14.5
2023/4/9,42,14.01,14.01,10,0,10,0,13.99
2023/4/9,43,14.25,14.25,10,0,10,0,13.27
2023/4/9,44,14.01,14.01,10,0,10,0,13
2023/4/9,45,12.64,12.64,10,0,10,0,11.78
2023/4/9,46,11.35,11.35,10,0,10,0,10.27
2023/4/9,47,10.88,10.88,10,0,10,0,10
2023/4/9,48,10.62,10.62,10,0,10,0,8.75
2023/4/10,1,11.35,11.35,10,0.04,10,0.04,9.96
2023/4/10,2,11.37,11.37,10,0.04,10,0.04,9.93
2023/4/10,3,12,12,10,0.04,10,0.04,9.39
2023/4/10,4,11.28,11.28,10,0.04,10,0.04,9.4
2023/4/10,5,10.48,10.48,10,0.04,10,0.04,9.4
2023/4/10,6,10.33,10.33,10,0.04,10,0.04,9.4
2023/4/10,7,10.2,10.2,10,0.04,10,0.04,9.4
2023/4/10,8,10.23,10.23,10,0.04,10,0.04,9.4
2023/4/10,9,10.5,10.5,10,0.04,10,0.04,7.58
2023/4/10,10,10.62,10.62,10,0.04,10,0.04,9.31
2023/4/10,11,12,12,10,0.04,10,0.04,10
2023/4/10,12,11.06,11.06,10,0.04,10,0.04,10.2
2023/4/10,13,13.13,13.13,10,1.2,10,1.2,10
2023/4/10,14,10.35,10.35,10,1.2,10,1.2,5.84
2023/4/10,15,9.95,9.95,10,1.2,10,1.2,5.84
